Wavelength,PLANCK_3000
6.7069E+01,1.9529E-20
6.7047E+01,1.9910E-20
6.7024E+01,1.9806E-20
6.7002E+01,1.9121E-20
6.6979E+01,1.8072E-20
6.6957E+01,1.6912E-20
6.6934E+01,1.5867E-20
6.6912E+01,1.5145E-20
6.6890E+01,1.4853E-20
6.6867E+01,1.4854E-20
6.6845E+01,1.4974E-20
6.6823E+01,1.5048E-20
6.6800E+01,1.4924E-20
6.6778E+01,1.4504E-20
6.6756E+01,1.3846E-20
6.6733E+01,1.3035E-20
6.6711E+01,1.2148E-20
6.6689E+01,1.1257E-20
6.6667E+01,1.0420E-20
6.6644E+01,9.6827E-21
6.6622E+01,9.0833E-21
6.6600E+01,8.6563E-21
6.6578E+01,8.4353E-21
6.6556E+01,8.4376E-21
6.6534E+01,8.6112E-21
6.6511E+01,8.8866E-21
6.6489E+01,9.1918E-21
6.6467E+01,9.4478E-21
6.6445E+01,9.5723E-21
6.6423E+01,9.5013E-21
6.6401E+01,9.2016E-21
6.6379E+01,8.6729E-21
6.6357E+01,7.9438E-21
6.6335E+01,7.0698E-21
6.6313E+01,6.1560E-21
6.6291E+01,5.2941E-21
6.6269E+01,4.5423E-21
6.6247E+01,3.9300E-21
6.6225E+01,3.4571E-21
6.6203E+01,3.0877E-21
6.6181E+01,2.7934E-21
6.6159E+01,2.5758E-21
6.6138E+01,2.4708E-21
6.6116E+01,2.5328E-21
6.6094E+01,2.7592E-21
6.6072E+01,3.1022E-21
6.6050E+01,3.4981E-21
6.6028E+01,3.8772E-21
6.6007E+01,4.1761E-21
6.5985E+01,4.3792E-21
6.5963E+01,4.5000E-21
6.5941E+01,4.5584E-21
6.5920E+01,4.5783E-21
6.5898E+01,4.5836E-21
6.5876E+01,4.5903E-21
6.5854E+01,4.6089E-21
6.5833E+01,4.6502E-21
6.5811E+01,4.7264E-21
6.5789E+01,4.8474E-21
6.5768E+01,4.9956E-21
6.5746E+01,5.1385E-21
6.5725E+01,5.2447E-21
6.5703E+01,5.2822E-21
6.5681E+01,5.2124E-21
6.5660E+01,4.9921E-21
6.5638E+01,4.5974E-21
6.5617E+01,4.0453E-21
6.5595E+01,3.3997E-21
6.5574E+01,2.7525E-21
6.5552E+01,2.1839E-21
6.5531E+01,1.7202E-21
6.5509E+01,1.3469E-21
6.5488E+01,1.0422E-21
6.5466E+01,8.0131E-22
6.5445E+01,6.3138E-22
6.5424E+01,5.6112E-22
6.5402E+01,6.4643E-22
6.5381E+01,9.5493E-22
6.5359E+01,1.5465E-21
6.5338E+01,2.4028E-21
6.5317E+01,3.4244E-21
6.5295E+01,4.4985E-21
6.5274E+01,5.5312E-21
6.5253E+01,6.4681E-21
6.5232E+01,7.3067E-21
6.5210E+01,8.0538E-21
6.5189E+01,8.6930E-21
6.5168E+01,9.1983E-21
6.5147E+01,9.5486E-21
6.5125E+01,9.7323E-21
6.5104E+01,9.7430E-21
6.5083E+01,9.5829E-21
6.5062E+01,9.2630E-21
6.5041E+01,8.8004E-21
6.5020E+01,8.2275E-21
6.4998E+01,7.5912E-21
6.4977E+01,6.9355E-21
6.4956E+01,6.3010E-21
6.4935E+01,5.7250E-21
6.4914E+01,5.2421E-21
6.4893E+01,4.8870E-21
6.4872E+01,4.6933E-21
6.4851E+01,4.6981E-21
6.4830E+01,4.9478E-21
6.4809E+01,5.4519E-21
6.4788E+01,6.1363E-21
6.4767E+01,6.8934E-21
6.4746E+01,7.5778E-21
6.4725E+01,8.0120E-21
6.4704E+01,8.0585E-21
6.4683E+01,7.6932E-21
6.4662E+01,6.9440E-21
6.4641E+01,5.8811E-21
6.4620E+01,4.6074E-21
6.4599E+01,3.2908E-21
6.4579E+01,2.1436E-21
6.4558E+01,1.2850E-21
6.4537E+01,7.5700E-22
6.4516E+01,5.7487E-22
6.4495E+01,7.3139E-22
6.4475E+01,1.1598E-21
6.4454E+01,1.8008E-21
6.4433E+01,2.5773E-21
6.4412E+01,3.3724E-21
6.4391E+01,4.0597E-21
6.4371E+01,4.5754E-21
6.4350E+01,4.8660E-21
6.4329E+01,4.8874E-21
6.4309E+01,4.6188E-21
6.4288E+01,4.1099E-21
6.4267E+01,3.5229E-21
6.4247E+01,2.9999E-21
6.4226E+01,2.6323E-21
6.4205E+01,2.4735E-21
6.4185E+01,2.5324E-21
6.4164E+01,2.7365E-21
6.4144E+01,3.0208E-21
6.4123E+01,3.3324E-21
6.4103E+01,3.6195E-21
6.4082E+01,3.8368E-21
6.4062E+01,3.9794E-21
6.4041E+01,4.0521E-21
6.4020E+01,4.0629E-21
6.4000E+01,4.0231E-21
6.3980E+01,3.9481E-21
6.3959E+01,3.8729E-21
6.3939E+01,3.8388E-21
6.3918E+01,3.8934E-21
6.3898E+01,4.0973E-21
6.3877E+01,4.5139E-21
6.3857E+01,5.1437E-21
6.3837E+01,5.9609E-21
6.3816E+01,6.9238E-21
6.3796E+01,7.9678E-21
6.3776E+01,9.0028E-21
6.3755E+01,9.9307E-21
6.3735E+01,1.0642E-20
6.3715E+01,1.1023E-20
6.3694E+01,1.0962E-20
6.3674E+01,1.0398E-20
6.3654E+01,9.4560E-21
6.3633E+01,8.3286E-21
6.3613E+01,7.1903E-21
6.3593E+01,6.1853E-21
6.3573E+01,5.4072E-21
6.3553E+01,4.8226E-21
6.3532E+01,4.3749E-21
6.3512E+01,4.0267E-21
6.3492E+01,3.7488E-21
6.3472E+01,3.5155E-21
6.3452E+01,3.3229E-21
6.3432E+01,3.1713E-21
6.3412E+01,3.0589E-21
6.3391E+01,2.9883E-21
6.3371E+01,2.9669E-21
6.3351E+01,2.9940E-21
6.3331E+01,3.0640E-21
6.3311E+01,3.1764E-21
6.3291E+01,3.3397E-21
6.3271E+01,3.5719E-21
6.3251E+01,3.8793E-21
6.3231E+01,4.2630E-21
6.3211E+01,4.7260E-21
6.3191E+01,5.2672E-21
6.3171E+01,5.8708E-21
6.3151E+01,6.4908E-21
6.3131E+01,7.0645E-21
6.3111E+01,7.5355E-21
6.3091E+01,7.8666E-21
6.3072E+01,8.0389E-21
6.3052E+01,8.0407E-21
6.3032E+01,7.8581E-21
6.3012E+01,7.4861E-21
6.2992E+01,6.9393E-21
6.2972E+01,6.2542E-21
6.2952E+01,5.5022E-21
6.2933E+01,4.7577E-21
6.2913E+01,4.0704E-21
6.2893E+01,3.4677E-21
6.2873E+01,2.9608E-21
6.2854E+01,2.5497E-21
6.2834E+01,2.2351E-21
6.2814E+01,2.0271E-21
6.2794E+01,1.9488E-21
6.2775E+01,2.0411E-21
6.2755E+01,2.3452E-21
6.2735E+01,2.8995E-21
6.2716E+01,3.7524E-21
6.2696E+01,4.9593E-21
6.2676E+01,6.5738E-21
6.2657E+01,8.5195E-21
6.2637E+01,1.0490E-20
6.2617E+01,1.2022E-20
6.2598E+01,1.2570E-20
6.2578E+01,1.1686E-20
6.2559E+01,9.5065E-21
6.2539E+01,6.7604E-21
6.2520E+01,4.1770E-21
6.2500E+01,2.2608E-21
6.2480E+01,1.2033E-21
6.2461E+01,8.1918E-22
6.2441E+01,7.5200E-22
6.2422E+01,7.7942E-22
6.2402E+01,8.2810E-22
6.2383E+01,9.2873E-22
6.2364E+01,1.1404E-21
6.2344E+01,1.4749E-21
6.2325E+01,1.8979E-21
6.2305E+01,2.3188E-21
6.2286E+01,2.5954E-21
6.2266E+01,2.6331E-21
6.2247E+01,2.4747E-21
6.2228E+01,2.1995E-21
6.2208E+01,1.8839E-21
6.2189E+01,1.5809E-21
6.2170E+01,1.3068E-21
6.2150E+01,1.0587E-21
6.2131E+01,8.4342E-22
6.2112E+01,6.7845E-22
6.2093E+01,5.8610E-22
6.2073E+01,5.7824E-22
6.2054E+01,6.4526E-22
6.2035E+01,7.8024E-22
6.2016E+01,9.8328E-22
6.1996E+01,1.2604E-21
6.1977E+01,1.6133E-21
6.1958E+01,2.0171E-21
6.1939E+01,2.4205E-21
6.1920E+01,2.7502E-21
6.1900E+01,2.9235E-21
6.1881E+01,2.8926E-21
6.1862E+01,2.6956E-21
6.1843E+01,2.3935E-21
6.1824E+01,2.0448E-21
6.1805E+01,1.6940E-21
6.1786E+01,1.3678E-21
6.1767E+01,1.0793E-21
6.1747E+01,8.3306E-22
6.1728E+01,6.2964E-22
6.1709E+01,4.7055E-22
6.1690E+01,3.5983E-22
6.1671E+01,3.0372E-22
6.1652E+01,3.2281E-22
6.1633E+01,4.4077E-22
6.1614E+01,6.6236E-22
6.1595E+01,9.4389E-22
6.1576E+01,1.1926E-21
6.1557E+01,1.3406E-21
6.1538E+01,1.3717E-21
6.1520E+01,1.3127E-21
6.1501E+01,1.2047E-21
6.1482E+01,1.0726E-21
6.1463E+01,9.2260E-22
6.1444E+01,7.5339E-22
6.1425E+01,5.6202E-22
6.1406E+01,3.4736E-22
6.1387E+01,1.1857E-22
6.1369E+01,1.1259E-22
6.1350E+01,1.3112E-22
6.1331E+01,1.3660E-22
6.1312E+01,1.3948E-22
6.1293E+01,1.3691E-22
6.1275E+01,1.2691E-22
6.1256E+01,1.0949E-22
6.1237E+01,8.6891E-23
6.1218E+01,6.2929E-23
6.1200E+01,4.1329E-23
6.1181E+01,4.9450E-24
6.1162E+01,1.0824E-23
6.1143E+01,2.4251E-24
6.1125E+01,2.7455E-24
6.1106E+01,2.6293E-24
6.1087E+01,2.2543E-24
6.1069E+01,1.7264E-24
6.1050E+01,1.1411E-24
6.1031E+01,6.1410E-25
6.1013E+01,2.1789E-25
6.0994E+01,1.8539E-26
6.0976E+01,5.3428E-25
6.0957E+01,4.6217E-24
6.0938E+01,1.2510E-23
6.0920E+01,1.8035E-23
6.0901E+01,1.5245E-23
6.0883E+01,5.2318E-24
6.0864E+01,6.5925E-24
6.0846E+01,1.3103E-23
6.0827E+01,2.9501E-23
6.0809E+01,5.9078E-23
6.0790E+01,1.0267E-22
6.0772E+01,1.5706E-22
6.0753E+01,2.1428E-22
6.0735E+01,2.3450E-21
6.0716E+01,5.2409E-21
6.0698E+01,8.0791E-21
6.0680E+01,9.8712E-21
6.0661E+01,9.8877E-21
6.0643E+01,8.2781E-21
6.0624E+01,5.8724E-21
6.0606E+01,3.4979E-21
6.0588E+01,1.6430E-21
6.0569E+01,4.0499E-22
6.0551E+01,3.4212E-22
6.0533E+01,2.9186E-22
6.0514E+01,2.4735E-22
6.0496E+01,2.0597E-22
6.0478E+01,1.6883E-22
6.0459E+01,1.3645E-22
6.0441E+01,1.0788E-22
6.0423E+01,3.1450E-22
6.0405E+01,4.2099E-22
6.0386E+01,4.4471E-22
6.0368E+01,4.2563E-22
6.0350E+01,3.9763E-22
6.0332E+01,3.7330E-22
6.0314E+01,3.5565E-22
6.0295E+01,3.4783E-22
6.0277E+01,3.5168E-22
6.0259E+01,3.6412E-22
6.0241E+01,3.7980E-22
6.0223E+01,3.9171E-22
6.0205E+01,3.9219E-22
6.0187E+01,3.7763E-22
6.0168E+01,3.5034E-22
6.0150E+01,3.1482E-22
6.0132E+01,2.7653E-22
6.0114E+01,2.4051E-22
6.0096E+01,2.0934E-22
6.0078E+01,1.8291E-22
6.0060E+01,1.6077E-22
6.0042E+01,1.4266E-22
6.0024E+01,1.2836E-22
6.0006E+01,1.1728E-22
5.9988E+01,1.0851E-22
5.9970E+01,1.0123E-22
5.9952E+01,9.5292E-23
5.9934E+01,9.1764E-23
5.9916E+01,9.1528E-23
5.9898E+01,9.3751E-23
5.9880E+01,9.7750E-23
5.9862E+01,1.0364E-22
5.9844E+01,1.1229E-22
5.9827E+01,1.2337E-22
5.9809E+01,1.3385E-22
5.9791E+01,1.4022E-22
5.9773E+01,1.4061E-22
5.9755E+01,1.3538E-22
5.9737E+01,1.2591E-22
5.9719E+01,1.1324E-22
5.9701E+01,9.8297E-23
5.9684E+01,8.2765E-23
5.9666E+01,7.0055E-23
5.9648E+01,6.3554E-23
5.9630E+01,6.2376E-23
5.9613E+01,6.3421E-23
5.9595E+01,6.2132E-23
5.9577E+01,5.4551E-23
5.9559E+01,4.1256E-23
5.9542E+01,2.7811E-23
5.9524E+01,1.7780E-23
5.9506E+01,1.1930E-23
5.9488E+01,9.6902E-24
5.9471E+01,1.0447E-23
5.9453E+01,1.4057E-23
5.9435E+01,2.1768E-23
5.9418E+01,3.5716E-23
5.9400E+01,5.7279E-23
5.9382E+01,8.4206E-23
5.9365E+01,1.1006E-22
5.9347E+01,1.2588E-22
5.9330E+01,1.2345E-22
5.9312E+01,9.9534E-23
5.9294E+01,6.0479E-23
5.9277E+01,2.2939E-23
5.9259E+01,6.3784E-27
5.9242E+01,1.3589E-24
5.9224E+01,1.8131E-24
5.9207E+01,2.8022E-24
5.9189E+01,5.0971E-24
5.9172E+01,2.3875E-23
5.9154E+01,5.3059E-23
5.9137E+01,8.6209E-23
5.9119E+01,1.1512E-22
5.9102E+01,1.3747E-22
5.9084E+01,1.5504E-22
5.9067E+01,1.7183E-22
5.9049E+01,1.9386E-22
5.9032E+01,2.2823E-22
5.9014E+01,2.7709E-22
5.8997E+01,3.3670E-22
5.8980E+01,3.9499E-22
5.8962E+01,4.2901E-22
5.8945E+01,4.1106E-22
5.8928E+01,3.3731E-22
5.8910E+01,2.3355E-22
5.8893E+01,1.3233E-22
5.8875E+01,5.1843E-23
5.8858E+01,8.6106E-24
5.8841E+01,4.1937E-23
5.8824E+01,3.8612E-23
5.8806E+01,3.4438E-23
5.8789E+01,2.9206E-23
5.8772E+01,2.3451E-23
5.8754E+01,1.7557E-23
5.8737E+01,1.1865E-23
5.8720E+01,4.4713E-25
5.8703E+01,3.3344E-24
5.8685E+01,2.3846E-24
5.8668E+01,1.4246E-24
5.8651E+01,9.3784E-25
5.8634E+01,4.7323E-25
5.8617E+01,8.3888E-26
5.8599E+01,5.0576E-26
5.8582E+01,6.0660E-26
5.8565E+01,1.1703E-25
5.8548E+01,2.4847E-25
5.8531E+01,4.9269E-25
5.8514E+01,8.7839E-25
5.8497E+01,1.3795E-24
5.8480E+01,1.8968E-24
5.8462E+01,2.2811E-24
5.8445E+01,2.3727E-24
5.8428E+01,2.0744E-24
5.8411E+01,1.5140E-24
5.8394E+01,9.2520E-25
5.8377E+01,4.6050E-25
5.8360E+01,7.8200E-24
5.8343E+01,7.9396E-25
5.8326E+01,2.8067E-24
5.8309E+01,6.1494E-24
5.8292E+01,1.1012E-23
5.8275E+01,1.3927E-23
5.8258E+01,2.2531E-23
5.8241E+01,7.3153E-23
5.8224E+01,1.1928E-22
5.8207E+01,1.4881E-22
5.8190E+01,1.6414E-22
5.8173E+01,1.7958E-22
5.8156E+01,2.0645E-22
5.8140E+01,2.4374E-22
5.8123E+01,2.8211E-22
5.8106E+01,3.0567E-22
5.8089E+01,2.9742E-22
5.8072E+01,2.5224E-22
5.8055E+01,1.8279E-22
5.8038E+01,1.0964E-22
5.8021E+01,5.1121E-23
5.8005E+01,1.6009E-23
5.7988E+01,1.5253E-24
5.7971E+01,9.5403E-25
5.7954E+01,4.2196E-25
5.7937E+01,8.3961E-26
5.7921E+01,2.8257E-24
5.7904E+01,7.5497E-24
5.7887E+01,1.5329E-23
5.7870E+01,2.5392E-23
5.7854E+01,3.3489E-23
5.7837E+01,2.6028E-23
5.7820E+01,1.6646E-23
5.7803E+01,1.0275E-23
5.7787E+01,7.0125E-24
5.7770E+01,5.5677E-24
5.7753E+01,5.5268E-24
5.7737E+01,5.5853E-24
5.7720E+01,6.5845E-24
5.7703E+01,8.6395E-24
5.7687E+01,1.1595E-23
5.7670E+01,1.5086E-23
5.7654E+01,1.8386E-23
5.7637E+01,1.5720E-24
5.7620E+01,2.0780E-23
5.7604E+01,3.8370E-23
5.7587E+01,4.1442E-23
5.7571E+01,2.9784E-23
5.7554E+01,1.3867E-23
5.7537E+01,2.6229E-24
5.7521E+01,1.2969E-24
5.7504E+01,7.3118E-25
5.7488E+01,7.2558E-24
5.7471E+01,1.7545E-23
5.7455E+01,3.0607E-23
5.7438E+01,4.3034E-23
5.7422E+01,4.9413E-23
5.7405E+01,4.6339E-23
5.7389E+01,3.6821E-23
5.7372E+01,2.5835E-23
5.7356E+01,1.7333E-23
5.7339E+01,1.3545E-23
5.7323E+01,1.5820E-23
5.7307E+01,2.5463E-23
5.7290E+01,4.4857E-23
5.7274E+01,7.5826E-23
5.7257E+01,1.1659E-22
5.7241E+01,1.5825E-22
5.7225E+01,1.8551E-22
5.7208E+01,1.8564E-22
5.7192E+01,1.5679E-22
5.7176E+01,1.0956E-22
5.7159E+01,5.9852E-23
5.7143E+01,2.0518E-23
5.7127E+01,3.7726E-24
5.7110E+01,7.8868E-24
5.7094E+01,4.3919E-24
5.7078E+01,2.1160E-24
5.7061E+01,6.6580E-25
5.7045E+01,2.8701E-26
5.7029E+01,4.3722E-25
5.7013E+01,5.8968E-25
5.6996E+01,5.1004E-25
5.6980E+01,4.3905E-25
5.6964E+01,4.8872E-25
5.6948E+01,5.6599E-25
5.6931E+01,5.2042E-25
5.6915E+01,3.3509E-25
5.6899E+01,1.3853E-25
5.6883E+01,3.2660E-26
5.6867E+01,1.5462E-27
5.6850E+01,1.2810E-25
5.6834E+01,3.6923E-25
5.6818E+01,2.1284E-24
5.6802E+01,5.8048E-24
5.6786E+01,1.1458E-23
5.6770E+01,1.8101E-23
5.6754E+01,2.3772E-23
5.6738E+01,2.7079E-23
5.6721E+01,2.7825E-23
5.6705E+01,2.6654E-23
5.6689E+01,2.4663E-23
5.6673E+01,2.2956E-23
5.6657E+01,2.2142E-23
5.6641E+01,2.2503E-23
5.6625E+01,2.4326E-23
5.6609E+01,2.8067E-23
5.6593E+01,3.4398E-23
5.6577E+01,4.3119E-23
5.6561E+01,5.3069E-23
5.6545E+01,6.2469E-23
5.6529E+01,3.1802E-23
5.6513E+01,7.0077E-23
5.6497E+01,1.4868E-22
5.6481E+01,1.8470E-22
5.6465E+01,1.7588E-22
5.6449E+01,1.3573E-22
5.6433E+01,8.5357E-23
5.6417E+01,4.4292E-23
5.6402E+01,1.9604E-23
5.6386E+01,8.0255E-24
5.6370E+01,3.7633E-24
5.6354E+01,3.0074E-24
5.6338E+01,4.7897E-24
5.6322E+01,1.0885E-23
5.6306E+01,2.4544E-23
5.6290E+01,4.7102E-23
5.6275E+01,7.3798E-23
5.6259E+01,9.6155E-23
5.6243E+01,1.0859E-22
5.6227E+01,1.0965E-22
5.6211E+01,1.0125E-22
5.6196E+01,8.6666E-23
5.6180E+01,6.9199E-23
5.6164E+01,5.1880E-23
5.6148E+01,3.7034E-23
5.6132E+01,2.5983E-23
5.6117E+01,1.9208E-23
5.6101E+01,1.5399E-23
5.6085E+01,1.0869E-23
5.6070E+01,1.1818E-24
5.6054E+01,4.2725E-24
5.6038E+01,9.5111E-24
5.6022E+01,1.6071E-23
5.6007E+01,7.5470E-23
5.5991E+01,1.2541E-22
5.5975E+01,1.1894E-22
5.5960E+01,4.6905E-23
5.5944E+01,4.5086E-23
5.5928E+01,3.6113E-23
5.5913E+01,2.3870E-23
5.5897E+01,1.2367E-23
5.5882E+01,4.2403E-24
5.5866E+01,1.0704E-25
5.5850E+01,1.3922E-23
5.5835E+01,1.2348E-23
5.5819E+01,7.3254E-24
5.5804E+01,4.2864E-24
5.5788E+01,2.0370E-24
5.5772E+01,3.2236E-24
5.5757E+01,4.5649E-24
5.5741E+01,5.6359E-24
5.5726E+01,6.0127E-24
5.5710E+01,5.6036E-24
5.5695E+01,1.4232E-23
5.5679E+01,2.1560E-23
5.5664E+01,2.7150E-23
5.5648E+01,3.2002E-23
5.5633E+01,3.7303E-23
5.5617E+01,4.3053E-23
5.5602E+01,4.9410E-23
5.5586E+01,5.7113E-23
5.5571E+01,6.6418E-23
5.5556E+01,7.4921E-23
5.5540E+01,7.8171E-23
5.5525E+01,7.3118E-23
5.5509E+01,6.0286E-23
5.5494E+01,4.3181E-23
5.5479E+01,2.6330E-23
5.5463E+01,1.3706E-23
5.5448E+01,8.0247E-24
5.5432E+01,1.1752E-23
5.5417E+01,2.8958E-23
5.5402E+01,6.6009E-23
5.5386E+01,1.2654E-22
5.5371E+01,2.0965E-22
5.5356E+01,3.0455E-22
5.5340E+01,3.8716E-22
5.5325E+01,4.3176E-22
5.5310E+01,4.3929E-22
5.5294E+01,4.2323E-22
5.5279E+01,3.9876E-22
5.5264E+01,3.7849E-22
5.5249E+01,3.6774E-22
5.5233E+01,3.5785E-22
5.5218E+01,3.3977E-22
5.5203E+01,3.0774E-22
5.5188E+01,2.6006E-22
5.5172E+01,2.0067E-22
5.5157E+01,1.4031E-22
5.5142E+01,8.7960E-23
5.5127E+01,4.8467E-23
5.5112E+01,2.2703E-23
5.5096E+01,8.5283E-24
5.5081E+01,2.2143E-24
5.5066E+01,1.2321E-25
5.5051E+01,2.2058E-25
5.5036E+01,2.2758E-26
5.5021E+01,3.9749E-25
5.5006E+01,1.1911E-24
5.4990E+01,2.9494E-24
5.4975E+01,6.8092E-24
5.4960E+01,1.4244E-23
5.4945E+01,2.5908E-23
5.4930E+01,4.0103E-23
5.4915E+01,5.3535E-23
5.4900E+01,6.3495E-23
5.4885E+01,6.8900E-23
5.4870E+01,6.8358E-23
5.4855E+01,5.9282E-23
5.4840E+01,4.2245E-23
5.4825E+01,2.1782E-23
5.4810E+01,3.0796E-24
5.4795E+01,2.9882E-24
5.4780E+01,2.7585E-24
5.4765E+01,2.3930E-24
5.4750E+01,1.8919E-24
5.4735E+01,1.3073E-24
5.4720E+01,7.9581E-25
5.4705E+01,5.0296E-25
5.4690E+01,5.6068E-25
5.4675E+01,1.0805E-24
5.4660E+01,2.0501E-24
5.4645E+01,9.7460E-24
5.4630E+01,2.0137E-23
5.4615E+01,2.9683E-23
5.4600E+01,3.5378E-23
5.4585E+01,3.6192E-23
5.4570E+01,3.2738E-23
5.4555E+01,2.6401E-23
5.4540E+01,1.8412E-23
5.4526E+01,9.8869E-24
5.4511E+01,2.2070E-24
5.4496E+01,2.2839E-24
5.4481E+01,2.3045E-24
5.4466E+01,2.3090E-24
5.4451E+01,2.3402E-24
5.4437E+01,1.4389E-24
5.4422E+01,2.6703E-24
5.4407E+01,8.3586E-24
5.4392E+01,1.5700E-23
5.4377E+01,2.4527E-23
5.4363E+01,3.4225E-23
5.4348E+01,4.3459E-23
5.4333E+01,5.0639E-23
5.4318E+01,5.4344E-23
5.4304E+01,5.3615E-23
5.4289E+01,4.8682E-23
5.4274E+01,4.1003E-23
5.4259E+01,3.2402E-23
5.4245E+01,2.4210E-23
5.4230E+01,1.7298E-23
5.4215E+01,1.2147E-23
5.4201E+01,8.7224E-24
5.4186E+01,6.3342E-24
5.4171E+01,4.2570E-24
5.4157E+01,2.2576E-24
5.4142E+01,5.7546E-25
5.4127E+01,1.6338E-25
5.4113E+01,4.6464E-25
5.4098E+01,2.2014E-24
5.4083E+01,4.4195E-24
5.4069E+01,6.2717E-24
5.4054E+01,6.9962E-24
5.4039E+01,6.5099E-24
5.4025E+01,5.4115E-24
5.4010E+01,4.3210E-24
5.3996E+01,3.6585E-24
5.3981E+01,3.5978E-24
5.3967E+01,3.9605E-24
5.3952E+01,4.3116E-24
5.3937E+01,4.3479E-24
5.3923E+01,3.9427E-24
5.3908E+01,3.1258E-24
5.3894E+01,2.1329E-24
5.3879E+01,1.2665E-24
5.3865E+01,6.2176E-25
5.3850E+01,1.8179E-25
5.3836E+01,2.5456E-26
5.3821E+01,1.9705E-25
5.3807E+01,1.1007E-24
5.3792E+01,2.8580E-24
5.3778E+01,5.4472E-24
5.3763E+01,8.6644E-24
5.3749E+01,1.2235E-23
5.3735E+01,1.5873E-23
5.3720E+01,1.9083E-23
5.3706E+01,2.1172E-23
5.3691E+01,2.1422E-23
5.3677E+01,1.9509E-23
5.3662E+01,1.5801E-23
5.3648E+01,1.0878E-23
5.3634E+01,5.2166E-24
5.3619E+01,1.0833E-24
5.3605E+01,4.6800E-24
5.3591E+01,4.5665E-24
5.3576E+01,4.4392E-24
5.3562E+01,4.2151E-24
5.3548E+01,3.8326E-24
5.3533E+01,3.2945E-24
5.3519E+01,2.6992E-24
5.3505E+01,2.1314E-24
5.3490E+01,1.6401E-24
5.3476E+01,1.2437E-24
5.3462E+01,9.3490E-25
5.3447E+01,6.8982E-25
5.3433E+01,4.8985E-25
5.3419E+01,3.2066E-25
5.3405E+01,1.6799E-25
5.3390E+01,3.7893E-24
5.3376E+01,6.6919E-24
5.3362E+01,8.5274E-24
5.3348E+01,8.7976E-24
5.3333E+01,7.3091E-24
5.3319E+01,4.6637E-24
5.3305E+01,2.2232E-24
5.3291E+01,7.1947E-25
5.3277E+01,1.0822E-25
5.3262E+01,4.4042E-29
5.3248E+01,3.3882E-27
5.3234E+01,3.1604E-26
5.3220E+01,1.1155E-25
5.3206E+01,2.7215E-25
5.3191E+01,5.3189E-25
5.3177E+01,8.8131E-25
5.3163E+01,1.2902E-24
5.3149E+01,1.7057E-24
5.3135E+01,2.0520E-24
5.3121E+01,7.1081E-24
5.3107E+01,1.1838E-23
5.3093E+01,1.4370E-23
5.3079E+01,1.3940E-23
5.3064E+01,1.1208E-23
5.3050E+01,7.6219E-24
5.3036E+01,4.5266E-24
5.3022E+01,2.4145E-24
5.3008E+01,1.1363E-24
5.2994E+01,4.1659E-25
5.2980E+01,4.5401E-26
5.2966E+01,3.0267E-26
5.2952E+01,2.2444E-26
5.2938E+01,2.4921E-26
5.2924E+01,4.1608E-26
5.2910E+01,7.5876E-26
5.2896E+01,1.2790E-25
5.2882E+01,1.9015E-25
5.2868E+01,2.5015E-25
5.2854E+01,2.9499E-25
5.2840E+01,3.1358E-25
5.2826E+01,2.9814E-25
5.2812E+01,2.5515E-25
5.2798E+01,1.9931E-25
5.2784E+01,1.4570E-25
5.2770E+01,1.0825E-25
5.2757E+01,9.9231E-26
5.2743E+01,1.2061E-25
5.2729E+01,1.6835E-25
5.2715E+01,2.3424E-25
5.2701E+01,1.7843E-25
5.2687E+01,3.4200E-25
5.2673E+01,8.4033E-25
5.2659E+01,1.1778E-24
5.2645E+01,1.3127E-24
5.2632E+01,1.2832E-24
5.2618E+01,1.1606E-24
5.2604E+01,9.9665E-25
5.2590E+01,8.1710E-25
5.2576E+01,6.4063E-25
5.2562E+01,4.8373E-25
5.2549E+01,3.5756E-25
5.2535E+01,2.5996E-25
5.2521E+01,1.8022E-25
5.2507E+01,1.0800E-25
5.2493E+01,3.5876E-26
5.2480E+01,3.8978E-26
5.2466E+01,4.5400E-26
5.2452E+01,4.6558E-26
5.2438E+01,4.5304E-26
5.2425E+01,4.2962E-26
5.2411E+01,3.9763E-26
5.2397E+01,3.0195E-26
5.2383E+01,2.0879E-28
5.2370E+01,8.8864E-27
5.2356E+01,2.9299E-26
5.2342E+01,5.4421E-26
5.2329E+01,7.1319E-26
5.2315E+01,7.1904E-26
5.2301E+01,5.4328E-26
5.2288E+01,2.2623E-26
5.2274E+01,1.5084E-26
5.2260E+01,2.3281E-26
5.2247E+01,2.2817E-26
5.2233E+01,2.2202E-26
5.2219E+01,2.1817E-26
5.2206E+01,2.2055E-26
5.2192E+01,2.2956E-26
5.2178E+01,2.4023E-26
5.2165E+01,2.4661E-26
5.2151E+01,2.4304E-26
5.2138E+01,2.2544E-26
5.2124E+01,9.1411E-26
5.2110E+01,1.4363E-25
5.2097E+01,1.7297E-25
5.2083E+01,1.8490E-25
5.2070E+01,1.9111E-25
5.2056E+01,2.0378E-25
5.2043E+01,2.3219E-25
5.2029E+01,2.8441E-25
5.2016E+01,3.7358E-25
5.2002E+01,5.2767E-25
5.1989E+01,7.8421E-25
5.1975E+01,1.1506E-24
5.1962E+01,1.5943E-24
5.1948E+01,2.0277E-24
5.1935E+01,1.2217E-24
5.1921E+01,2.3292E-24
5.1908E+01,4.9850E-24
5.1894E+01,6.1159E-24
5.1881E+01,5.8765E-24
