Wavelength,PLANCK_350
3.3925E+02,8.8656E-01
3.3923E+02,8.8529E-01
3.3921E+02,8.8392E-01
3.3919E+02,8.8251E-01
3.3917E+02,8.8108E-01
3.3916E+02,8.7970E-01
3.3914E+02,8.7841E-01
3.3912E+02,8.7728E-01
3.3910E+02,8.7635E-01
3.3909E+02,8.7594E-01
3.3908E+02,8.7568E-01
3.3906E+02,8.7530E-01
3.3904E+02,8.7525E-01
3.3902E+02,8.7555E-01
3.3900E+02,8.7621E-01
3.3898E+02,8.7723E-01
3.3896E+02,8.7858E-01
3.3894E+02,8.8025E-01
3.3892E+02,8.8219E-01
3.3890E+02,8.8436E-01
3.3889E+02,8.8575E-01
3.3888E+02,8.8671E-01
3.3887E+02,8.8917E-01
3.3885E+02,8.9168E-01
3.3883E+02,8.9418E-01
3.3881E+02,8.9662E-01
3.3879E+02,8.9894E-01
3.3877E+02,9.0109E-01
3.3875E+02,9.0303E-01
3.3873E+02,9.0471E-01
3.3871E+02,9.0612E-01
3.3870E+02,9.0683E-01
3.3869E+02,9.0722E-01
3.3867E+02,9.0801E-01
3.3865E+02,9.0848E-01
3.3863E+02,9.0863E-01
3.3861E+02,9.0848E-01
3.3860E+02,9.0804E-01
3.3858E+02,9.0733E-01
3.3856E+02,9.0638E-01
3.3854E+02,9.0522E-01
3.3852E+02,9.0390E-01
3.3851E+02,9.0297E-01
3.3850E+02,9.0245E-01
3.3848E+02,9.0092E-01
3.3846E+02,8.9936E-01
3.3844E+02,8.9782E-01
3.3842E+02,8.9634E-01
3.3840E+02,8.9498E-01
3.3838E+02,8.9378E-01
3.3836E+02,8.9277E-01
3.3834E+02,8.9200E-01
3.3833E+02,8.9149E-01
3.3831E+02,8.9131E-01
3.3831E+02,8.9126E-01
3.3829E+02,8.9133E-01
3.3827E+02,8.9169E-01
3.3825E+02,8.9233E-01
3.3823E+02,8.9326E-01
3.3821E+02,8.9443E-01
3.3819E+02,8.9582E-01
3.3817E+02,8.9741E-01
3.3815E+02,8.9914E-01
3.3813E+02,9.0099E-01
3.3812E+02,9.0233E-01
3.3811E+02,9.0292E-01
3.3809E+02,9.0489E-01
3.3808E+02,9.0687E-01
3.3806E+02,9.0883E-01
3.3804E+02,9.1076E-01
3.3802E+02,9.1265E-01
3.3800E+02,9.1448E-01
3.3798E+02,9.1625E-01
3.3796E+02,9.1798E-01
3.3794E+02,9.1966E-01
3.3793E+02,9.2086E-01
3.3792E+02,9.2131E-01
3.3790E+02,9.2294E-01
3.3788E+02,9.2455E-01
3.3786E+02,9.2616E-01
3.3784E+02,9.2777E-01
3.3783E+02,9.2938E-01
3.3781E+02,9.3098E-01
3.3779E+02,9.3256E-01
3.3777E+02,9.3410E-01
3.3775E+02,9.3560E-01
3.3773E+02,9.3669E-01
3.3773E+02,9.3702E-01
3.3771E+02,9.3834E-01
3.3769E+02,9.3954E-01
3.3767E+02,9.4059E-01
3.3765E+02,9.4147E-01
3.3763E+02,9.4216E-01
3.3761E+02,9.4265E-01
3.3760E+02,9.4294E-01
3.3758E+02,9.4300E-01
3.3756E+02,9.4286E-01
3.3754E+02,9.4260E-01
3.3754E+02,9.4250E-01
3.3752E+02,9.4195E-01
3.3750E+02,9.4121E-01
3.3748E+02,9.4031E-01
3.3746E+02,9.3926E-01
3.3744E+02,9.3807E-01
3.3742E+02,9.3677E-01
3.3740E+02,9.3539E-01
3.3738E+02,9.3393E-01
3.3737E+02,9.3241E-01
3.3735E+02,9.3117E-01
3.3735E+02,9.3086E-01
3.3733E+02,9.2929E-01
3.3731E+02,9.2771E-01
3.3729E+02,9.2614E-01
3.3727E+02,9.2459E-01
3.3725E+02,9.2308E-01
3.3723E+02,9.2162E-01
3.3721E+02,9.2022E-01
3.3719E+02,9.1890E-01
3.3717E+02,9.1766E-01
3.3716E+02,9.1670E-01
3.3716E+02,9.1651E-01
3.3714E+02,9.1547E-01
3.3712E+02,9.1453E-01
3.3710E+02,9.1369E-01
3.3708E+02,9.1294E-01
3.3706E+02,9.1229E-01
3.3704E+02,9.1171E-01
3.3702E+02,9.1118E-01
3.3700E+02,9.1069E-01
3.3698E+02,9.1020E-01
3.3697E+02,9.0975E-01
3.3696E+02,9.0968E-01
3.3695E+02,9.0912E-01
3.3693E+02,9.0847E-01
3.3691E+02,9.0772E-01
3.3689E+02,9.0684E-01
3.3687E+02,9.0581E-01
3.3685E+02,9.0462E-01
3.3683E+02,9.0328E-01
3.3681E+02,9.0178E-01
3.3679E+02,9.0013E-01
3.3678E+02,8.9858E-01
3.3677E+02,8.9837E-01
3.3675E+02,8.9652E-01
3.3674E+02,8.9461E-01
3.3672E+02,8.9269E-01
3.3670E+02,8.9080E-01
3.3668E+02,8.8899E-01
3.3666E+02,8.8731E-01
3.3664E+02,8.8579E-01
3.3662E+02,8.8447E-01
3.3660E+02,8.8340E-01
3.3658E+02,8.8265E-01
3.3658E+02,8.8259E-01
3.3656E+02,8.8205E-01
3.3654E+02,8.8179E-01
3.3653E+02,8.8182E-01
3.3651E+02,8.8210E-01
3.3649E+02,8.8262E-01
3.3647E+02,8.8334E-01
3.3645E+02,8.8423E-01
3.3643E+02,8.8524E-01
3.3641E+02,8.8632E-01
3.3639E+02,8.8736E-01
3.3639E+02,8.8743E-01
3.3637E+02,8.8852E-01
3.3635E+02,8.8953E-01
3.3634E+02,8.9044E-01
3.3632E+02,8.9120E-01
3.3630E+02,8.9179E-01
3.3628E+02,8.9218E-01
3.3626E+02,8.9235E-01
3.3624E+02,8.9231E-01
3.3622E+02,8.9206E-01
3.3620E+02,8.9160E-01
3.3620E+02,8.9159E-01
3.3618E+02,8.9091E-01
3.3616E+02,8.9005E-01
3.3615E+02,8.8903E-01
3.3613E+02,8.8785E-01
3.3611E+02,8.8654E-01
3.3609E+02,8.8512E-01
3.3607E+02,8.8361E-01
3.3605E+02,8.8201E-01
3.3603E+02,8.8036E-01
3.3601E+02,8.7866E-01
3.3601E+02,8.7865E-01
3.3599E+02,8.7689E-01
3.3597E+02,8.7511E-01
3.3596E+02,8.7330E-01
3.3594E+02,8.7148E-01
3.3592E+02,8.6966E-01
3.3590E+02,8.6785E-01
3.3588E+02,8.6607E-01
3.3586E+02,8.6433E-01
3.3584E+02,8.6267E-01
3.3582E+02,8.6111E-01
3.3582E+02,8.6107E-01
3.3580E+02,8.5967E-01
3.3578E+02,8.5838E-01
3.3577E+02,8.5727E-01
3.3575E+02,8.5636E-01
3.3573E+02,8.5569E-01
3.3571E+02,8.5527E-01
3.3569E+02,8.5511E-01
3.3567E+02,8.5522E-01
3.3565E+02,8.5561E-01
3.3563E+02,8.5627E-01
3.3563E+02,8.5630E-01
3.3561E+02,8.5717E-01
3.3559E+02,8.5831E-01
3.3558E+02,8.5964E-01
3.3556E+02,8.6115E-01
3.3554E+02,8.6279E-01
3.3552E+02,8.6453E-01
3.3550E+02,8.6633E-01
3.3548E+02,8.6816E-01
3.3546E+02,8.6999E-01
3.3544E+02,8.7180E-01
3.3544E+02,8.7193E-01
3.3542E+02,8.7356E-01
3.3541E+02,8.7528E-01
3.3539E+02,8.7695E-01
3.3537E+02,8.7856E-01
3.3535E+02,8.8015E-01
3.3533E+02,8.8171E-01
3.3531E+02,8.8328E-01
3.3529E+02,8.8486E-01
3.3527E+02,8.8648E-01
3.3525E+02,8.8816E-01
3.3525E+02,8.8833E-01
3.3524E+02,8.8991E-01
3.3522E+02,8.9173E-01
3.3520E+02,8.9363E-01
3.3518E+02,8.9559E-01
3.3516E+02,8.9761E-01
3.3514E+02,8.9967E-01
3.3512E+02,9.0173E-01
3.3510E+02,9.0377E-01
3.3508E+02,9.0576E-01
3.3507E+02,9.0766E-01
3.3506E+02,9.0788E-01
3.3505E+02,9.0943E-01
3.3503E+02,9.1107E-01
3.3501E+02,9.1252E-01
3.3499E+02,9.1379E-01
3.3497E+02,9.1485E-01
3.3495E+02,9.1571E-01
3.3493E+02,9.1636E-01
3.3491E+02,9.1681E-01
3.3490E+02,9.1708E-01
3.3488E+02,9.1719E-01
3.3487E+02,9.1720E-01
3.3486E+02,9.1717E-01
3.3484E+02,9.1703E-01
3.3482E+02,9.1682E-01
3.3480E+02,9.1655E-01
3.3478E+02,9.1625E-01
3.3476E+02,9.1595E-01
3.3474E+02,9.1567E-01
3.3473E+02,9.1542E-01
3.3471E+02,9.1524E-01
3.3469E+02,9.1511E-01
3.3468E+02,9.1511E-01
3.3467E+02,9.1507E-01
3.3465E+02,9.1511E-01
3.3463E+02,9.1524E-01
3.3461E+02,9.1546E-01
3.3459E+02,9.1577E-01
3.3458E+02,9.1617E-01
3.3456E+02,9.1666E-01
3.3454E+02,9.1724E-01
3.3452E+02,9.1790E-01
3.3450E+02,9.1863E-01
3.3450E+02,9.1878E-01
3.3448E+02,9.1942E-01
3.3446E+02,9.2026E-01
3.3444E+02,9.2114E-01
3.3442E+02,9.2205E-01
3.3441E+02,9.2297E-01
3.3439E+02,9.2389E-01
3.3437E+02,9.2479E-01
3.3435E+02,9.2567E-01
3.3433E+02,9.2652E-01
3.3431E+02,9.2734E-01
3.3431E+02,9.2752E-01
3.3429E+02,9.2813E-01
3.3427E+02,9.2889E-01
3.3426E+02,9.2965E-01
3.3424E+02,9.3043E-01
3.3422E+02,9.3126E-01
3.3420E+02,9.3216E-01
3.3418E+02,9.3318E-01
3.3416E+02,9.3435E-01
3.3414E+02,9.3570E-01
3.3412E+02,9.3727E-01
3.3412E+02,9.3773E-01
3.3411E+02,9.3908E-01
3.3409E+02,9.4116E-01
3.3407E+02,9.4350E-01
3.3405E+02,9.4610E-01
3.3403E+02,9.4894E-01
3.3401E+02,9.5200E-01
3.3399E+02,9.5521E-01
3.3397E+02,9.5852E-01
3.3396E+02,9.6186E-01
3.3394E+02,9.6515E-01
3.3393E+02,9.6608E-01
3.3392E+02,9.6832E-01
3.3390E+02,9.7127E-01
3.3388E+02,9.7393E-01
3.3386E+02,9.7623E-01
3.3384E+02,9.7810E-01
3.3382E+02,9.7949E-01
3.3381E+02,9.8037E-01
3.3379E+02,9.8073E-01
3.3377E+02,9.8057E-01
3.3375E+02,9.7991E-01
3.3374E+02,9.7960E-01
3.3373E+02,9.7880E-01
3.3371E+02,9.7730E-01
3.3369E+02,9.7547E-01
3.3367E+02,9.7340E-01
3.3366E+02,9.7119E-01
3.3364E+02,9.6891E-01
3.3362E+02,9.6666E-01
3.3360E+02,9.6453E-01
3.3358E+02,9.6259E-01
3.3356E+02,9.6091E-01
3.3356E+02,9.6041E-01
3.3354E+02,9.5954E-01
3.3352E+02,9.5850E-01
3.3351E+02,9.5783E-01
3.3349E+02,9.5751E-01
3.3347E+02,9.5754E-01
3.3345E+02,9.5789E-01
3.3343E+02,9.5851E-01
3.3341E+02,9.5936E-01
3.3339E+02,9.6037E-01
3.3337E+02,9.6149E-01
3.3337E+02,9.6191E-01
3.3336E+02,9.6264E-01
3.3334E+02,9.6377E-01
3.3332E+02,9.6482E-01
3.3330E+02,9.6572E-01
3.3328E+02,9.6644E-01
3.3326E+02,9.6693E-01
3.3324E+02,9.6717E-01
3.3323E+02,9.6714E-01
3.3321E+02,9.6682E-01
3.3319E+02,9.6622E-01
3.3318E+02,9.6591E-01
3.3317E+02,9.6536E-01
3.3315E+02,9.6424E-01
3.3313E+02,9.6289E-01
3.3311E+02,9.6134E-01
3.3309E+02,9.5964E-01
3.3308E+02,9.5782E-01
3.3306E+02,9.5593E-01
3.3304E+02,9.5401E-01
3.3302E+02,9.5212E-01
3.3300E+02,9.5029E-01
3.3299E+02,9.4956E-01
3.3298E+02,9.4858E-01
3.3296E+02,9.4703E-01
3.3295E+02,9.4567E-01
3.3293E+02,9.4455E-01
3.3291E+02,9.4370E-01
3.3289E+02,9.4314E-01
3.3287E+02,9.4289E-01
3.3285E+02,9.4296E-01
3.3283E+02,9.4337E-01
3.3282E+02,9.4410E-01
3.3281E+02,9.4454E-01
3.3280E+02,9.4514E-01
3.3278E+02,9.4649E-01
3.3276E+02,9.4812E-01
3.3274E+02,9.5000E-01
3.3272E+02,9.5209E-01
3.3270E+02,9.5435E-01
3.3268E+02,9.5675E-01
3.3267E+02,9.5924E-01
3.3265E+02,9.6179E-01
3.3263E+02,9.6433E-01
3.3262E+02,9.6553E-01
3.3261E+02,9.6685E-01
3.3259E+02,9.6931E-01
3.3257E+02,9.7167E-01
3.3255E+02,9.7390E-01
3.3254E+02,9.7600E-01
3.3252E+02,9.7794E-01
3.3250E+02,9.7973E-01
3.3248E+02,9.8135E-01
3.3246E+02,9.8281E-01
3.3244E+02,9.8411E-01
3.3243E+02,9.8470E-01
3.3242E+02,9.8527E-01
3.3241E+02,9.8629E-01
3.3239E+02,9.8719E-01
3.3237E+02,9.8798E-01
3.3235E+02,9.8865E-01
3.3233E+02,9.8923E-01
3.3231E+02,9.8972E-01
3.3229E+02,9.9011E-01
3.3228E+02,9.9040E-01
3.3226E+02,9.9059E-01
3.3225E+02,9.9064E-01
3.3224E+02,9.9068E-01
3.3222E+02,9.9065E-01
3.3220E+02,9.9049E-01
3.3218E+02,9.9021E-01
3.3216E+02,9.8979E-01
3.3215E+02,9.8924E-01
3.3213E+02,9.8856E-01
3.3211E+02,9.8776E-01
3.3209E+02,9.8685E-01
3.3207E+02,9.8584E-01
3.3206E+02,9.8525E-01
3.3205E+02,9.8477E-01
3.3203E+02,9.8367E-01
3.3202E+02,9.8256E-01
3.3200E+02,9.8148E-01
3.3198E+02,9.8047E-01
3.3196E+02,9.7956E-01
3.3194E+02,9.7880E-01
3.3192E+02,9.7822E-01
3.3190E+02,9.7784E-01
3.3189E+02,9.7768E-01
3.3188E+02,9.7773E-01
3.3187E+02,9.7777E-01
3.3185E+02,9.7811E-01
3.3183E+02,9.7870E-01
3.3181E+02,9.7954E-01
3.3179E+02,9.8060E-01
3.3178E+02,9.8188E-01
3.3176E+02,9.8332E-01
3.3174E+02,9.8491E-01
3.3172E+02,9.8660E-01
3.3170E+02,9.8835E-01
3.3169E+02,9.8943E-01
3.3168E+02,9.9011E-01
3.3166E+02,9.9184E-01
3.3165E+02,9.9350E-01
3.3163E+02,9.9504E-01
3.3161E+02,9.9642E-01
3.3159E+02,9.9762E-01
3.3157E+02,9.9860E-01
3.3155E+02,9.9933E-01
3.3153E+02,9.9980E-01
3.3152E+02,1.0000E+00
3.3150E+02,9.9996E-01
3.3150E+02,9.9992E-01
3.3148E+02,9.9956E-01
3.3146E+02,9.9893E-01
3.3144E+02,9.9805E-01
3.3142E+02,9.9693E-01
3.3141E+02,9.9560E-01
3.3139E+02,9.9410E-01
3.3137E+02,9.9245E-01
3.3135E+02,9.9070E-01
3.3133E+02,9.8888E-01
3.3132E+02,9.8767E-01
3.3131E+02,9.8706E-01
3.3129E+02,9.8526E-01
3.3128E+02,9.8353E-01
3.3126E+02,9.8192E-01
3.3124E+02,9.8045E-01
3.3122E+02,9.7917E-01
3.3120E+02,9.7810E-01
3.3118E+02,9.7726E-01
3.3117E+02,9.7665E-01
3.3115E+02,9.7627E-01
3.3113E+02,9.7614E-01
3.3113E+02,9.7611E-01
3.3111E+02,9.7616E-01
3.3109E+02,9.7639E-01
3.3107E+02,9.7676E-01
3.3105E+02,9.7723E-01
3.3104E+02,9.7775E-01
3.3102E+02,9.7829E-01
3.3100E+02,9.7878E-01
3.3098E+02,9.7918E-01
3.3096E+02,9.7946E-01
3.3095E+02,9.7955E-01
3.3094E+02,9.7957E-01
3.3093E+02,9.7950E-01
3.3091E+02,9.7922E-01
3.3089E+02,9.7872E-01
3.3087E+02,9.7800E-01
3.3085E+02,9.7708E-01
3.3083E+02,9.7598E-01
3.3082E+02,9.7472E-01
3.3080E+02,9.7333E-01
3.3078E+02,9.7185E-01
3.3076E+02,9.7072E-01
3.3076E+02,9.7031E-01
3.3074E+02,9.6875E-01
3.3072E+02,9.6721E-01
3.3070E+02,9.6571E-01
3.3069E+02,9.6427E-01
3.3067E+02,9.6290E-01
3.3065E+02,9.6162E-01
3.3063E+02,9.6041E-01
3.3061E+02,9.5926E-01
3.3059E+02,9.5816E-01
3.3058E+02,9.5734E-01
3.3058E+02,9.5708E-01
3.3056E+02,9.5600E-01
3.3054E+02,9.5486E-01
3.3052E+02,9.5366E-01
3.3050E+02,9.5234E-01
3.3048E+02,9.5089E-01
3.3047E+02,9.4928E-01
3.3045E+02,9.4748E-01
3.3043E+02,9.4549E-01
3.3041E+02,9.4331E-01
3.3040E+02,9.4144E-01
3.3039E+02,9.4093E-01
3.3037E+02,9.3839E-01
3.3036E+02,9.3569E-01
3.3034E+02,9.3286E-01
3.3032E+02,9.2995E-01
3.3030E+02,9.2700E-01
3.3028E+02,9.2405E-01
3.3026E+02,9.2115E-01
3.3025E+02,9.1835E-01
3.3023E+02,9.1570E-01
3.3021E+02,9.1367E-01
3.3021E+02,9.1325E-01
3.3019E+02,9.1104E-01
3.3017E+02,9.0910E-01
3.3015E+02,9.0748E-01
3.3014E+02,9.0619E-01
3.3012E+02,9.0526E-01
3.3010E+02,9.0468E-01
3.3008E+02,9.0447E-01
3.3006E+02,9.0461E-01
3.3004E+02,9.0509E-01
3.3003E+02,9.0574E-01
3.3003E+02,9.0588E-01
3.3001E+02,9.0694E-01
3.2999E+02,9.0825E-01
3.2997E+02,9.0976E-01
3.2995E+02,9.1142E-01
3.2993E+02,9.1319E-01
3.2992E+02,9.1502E-01
3.2990E+02,9.1685E-01
3.2988E+02,9.1865E-01
3.2986E+02,9.2037E-01
3.2985E+02,9.2178E-01
3.2984E+02,9.2198E-01
3.2982E+02,9.2344E-01
3.2981E+02,9.2473E-01
3.2979E+02,9.2583E-01
3.2977E+02,9.2672E-01
3.2975E+02,9.2742E-01
3.2973E+02,9.2791E-01
3.2971E+02,9.2819E-01
3.2970E+02,9.2829E-01
3.2968E+02,9.2822E-01
3.2966E+02,9.2801E-01
3.2966E+02,9.2799E-01
3.2964E+02,9.2761E-01
3.2962E+02,9.2712E-01
3.2961E+02,9.2653E-01
3.2959E+02,9.2586E-01
3.2957E+02,9.2512E-01
3.2955E+02,9.2434E-01
3.2953E+02,9.2353E-01
3.2951E+02,9.2270E-01
3.2950E+02,9.2187E-01
3.2948E+02,9.2112E-01
3.2948E+02,9.2106E-01
3.2946E+02,9.2026E-01
3.2944E+02,9.1951E-01
3.2942E+02,9.1880E-01
3.2940E+02,9.1815E-01
3.2939E+02,9.1758E-01
3.2937E+02,9.1709E-01
3.2935E+02,9.1670E-01
3.2933E+02,9.1641E-01
3.2931E+02,9.1624E-01
3.2930E+02,9.1619E-01
3.2929E+02,9.1620E-01
3.2928E+02,9.1628E-01
3.2926E+02,9.1649E-01
3.2924E+02,9.1684E-01
3.2922E+02,9.1732E-01
3.2920E+02,9.1792E-01
3.2919E+02,9.1864E-01
3.2917E+02,9.1946E-01
3.2915E+02,9.2038E-01
3.2913E+02,9.2137E-01
3.2911E+02,9.2241E-01
3.2911E+02,9.2244E-01
3.2909E+02,9.2355E-01
3.2908E+02,9.2470E-01
3.2906E+02,9.2587E-01
3.2904E+02,9.2705E-01
3.2902E+02,9.2822E-01
3.2900E+02,9.2937E-01
3.2899E+02,9.3048E-01
3.2897E+02,9.3156E-01
3.2895E+02,9.3259E-01
3.2893E+02,9.3356E-01
3.2893E+02,9.3356E-01
3.2891E+02,9.3445E-01
3.2889E+02,9.3527E-01
3.2888E+02,9.3599E-01
3.2886E+02,9.3661E-01
3.2884E+02,9.3713E-01
3.2882E+02,9.3752E-01
3.2880E+02,9.3778E-01
3.2879E+02,9.3790E-01
3.2877E+02,9.3788E-01
3.2875E+02,9.3771E-01
3.2875E+02,9.3770E-01
3.2873E+02,9.3738E-01
3.2871E+02,9.3690E-01
3.2869E+02,9.3626E-01
3.2868E+02,9.3548E-01
3.2866E+02,9.3455E-01
3.2864E+02,9.3349E-01
3.2862E+02,9.3231E-01
3.2860E+02,9.3101E-01
3.2859E+02,9.2961E-01
3.2857E+02,9.2812E-01
3.2857E+02,9.2803E-01
3.2855E+02,9.2654E-01
3.2853E+02,9.2490E-01
3.2851E+02,9.2320E-01
3.2849E+02,9.2145E-01
3.2848E+02,9.1965E-01
3.2846E+02,9.1782E-01
3.2844E+02,9.1597E-01
3.2842E+02,9.1411E-01
3.2840E+02,9.1225E-01
3.2839E+02,9.1040E-01
3.2838E+02,9.1024E-01
3.2837E+02,9.0859E-01
3.2835E+02,9.0684E-01
3.2833E+02,9.0517E-01
3.2831E+02,9.0361E-01
3.2829E+02,9.0219E-01
3.2828E+02,9.0094E-01
3.2826E+02,8.9990E-01
3.2824E+02,8.9908E-01
3.2822E+02,8.9851E-01
3.2820E+02,8.9821E-01
3.2820E+02,8.9820E-01
3.2819E+02,8.9820E-01
3.2817E+02,8.9847E-01
3.2815E+02,8.9903E-01
3.2813E+02,8.9985E-01
3.2811E+02,9.0092E-01
3.2810E+02,9.0221E-01
3.2808E+02,9.0368E-01
3.2806E+02,9.0528E-01
3.2804E+02,9.0697E-01
3.2802E+02,9.0870E-01
3.2802E+02,9.0894E-01
3.2801E+02,9.1042E-01
3.2799E+02,9.1210E-01
3.2797E+02,9.1369E-01
3.2795E+02,9.1517E-01
3.2793E+02,9.1650E-01
3.2791E+02,9.1769E-01
3.2790E+02,9.1871E-01
3.2788E+02,9.1959E-01
3.2786E+02,9.2033E-01
3.2784E+02,9.2095E-01
3.2784E+02,9.2104E-01
3.2782E+02,9.2147E-01
3.2781E+02,9.2192E-01
3.2779E+02,9.2232E-01
3.2777E+02,9.2270E-01
3.2775E+02,9.2308E-01
3.2773E+02,9.2346E-01
3.2772E+02,9.2386E-01
3.2770E+02,9.2427E-01
3.2768E+02,9.2469E-01
3.2766E+02,9.2511E-01
3.2766E+02,9.2519E-01
3.2764E+02,9.2551E-01
3.2763E+02,9.2586E-01
3.2761E+02,9.2614E-01
3.2759E+02,9.2633E-01
3.2757E+02,9.2640E-01
3.2755E+02,9.2633E-01
3.2754E+02,9.2611E-01
3.2752E+02,9.2573E-01
3.2750E+02,9.2520E-01
3.2748E+02,9.2450E-01
3.2748E+02,9.2433E-01
3.2746E+02,9.2367E-01
3.2745E+02,9.2271E-01
3.2743E+02,9.2166E-01
3.2741E+02,9.2055E-01
3.2739E+02,9.1940E-01
3.2737E+02,9.1825E-01
3.2736E+02,9.1714E-01
3.2734E+02,9.1610E-01
3.2732E+02,9.1516E-01
3.2730E+02,9.1435E-01
3.2730E+02,9.1419E-01
3.2728E+02,9.1370E-01
3.2727E+02,9.1322E-01
3.2725E+02,9.1292E-01
3.2723E+02,9.1282E-01
3.2721E+02,9.1291E-01
3.2719E+02,9.1320E-01
3.2718E+02,9.1368E-01
3.2716E+02,9.1434E-01
3.2714E+02,9.1516E-01
3.2712E+02,9.1613E-01
3.2712E+02,9.1642E-01
3.2710E+02,9.1723E-01
3.2709E+02,9.1844E-01
3.2707E+02,9.1972E-01
3.2705E+02,9.2106E-01
3.2703E+02,9.2242E-01
3.2701E+02,9.2377E-01
3.2700E+02,9.2509E-01
3.2698E+02,9.2634E-01
3.2696E+02,9.2751E-01
3.2694E+02,9.2856E-01
3.2694E+02,9.2884E-01
3.2692E+02,9.2947E-01
3.2691E+02,9.3024E-01
3.2689E+02,9.3084E-01
3.2687E+02,9.3127E-01
3.2685E+02,9.3153E-01
3.2683E+02,9.3163E-01
3.2682E+02,9.3159E-01
3.2680E+02,9.3141E-01
3.2678E+02,9.3112E-01
3.2676E+02,9.3076E-01
3.2676E+02,9.3062E-01
3.2674E+02,9.3034E-01
3.2673E+02,9.2990E-01
3.2671E+02,9.2946E-01
3.2669E+02,9.2906E-01
3.2667E+02,9.2871E-01
3.2665E+02,9.2844E-01
3.2664E+02,9.2826E-01
3.2662E+02,9.2817E-01
3.2660E+02,9.2818E-01
3.2658E+02,9.2828E-01
3.2658E+02,9.2834E-01
3.2656E+02,9.2846E-01
3.2655E+02,9.2872E-01
3.2653E+02,9.2903E-01
3.2651E+02,9.2938E-01
3.2649E+02,9.2976E-01
3.2647E+02,9.3015E-01
3.2646E+02,9.3054E-01
3.2644E+02,9.3093E-01
3.2642E+02,9.3131E-01
3.2640E+02,9.3168E-01
3.2640E+02,9.3182E-01
3.2638E+02,9.3205E-01
3.2637E+02,9.3244E-01
3.2635E+02,9.3284E-01
3.2633E+02,9.3328E-01
3.2631E+02,9.3377E-01
3.2630E+02,9.3433E-01
3.2628E+02,9.3496E-01
3.2626E+02,9.3567E-01
3.2624E+02,9.3646E-01
3.2622E+02,9.3734E-01
3.2622E+02,9.3772E-01
3.2621E+02,9.3829E-01
3.2619E+02,9.3930E-01
3.2617E+02,9.4035E-01
3.2615E+02,9.4142E-01
3.2613E+02,9.4250E-01
3.2612E+02,9.4354E-01
3.2610E+02,9.4452E-01
3.2608E+02,9.4542E-01
3.2606E+02,9.4621E-01
3.2604E+02,9.4686E-01
3.2604E+02,9.4710E-01
3.2603E+02,9.4736E-01
3.2601E+02,9.4769E-01
3.2599E+02,9.4785E-01
3.2597E+02,9.4781E-01
3.2596E+02,9.4760E-01
3.2594E+02,9.4719E-01
3.2592E+02,9.4662E-01
3.2590E+02,9.4587E-01
3.2588E+02,9.4498E-01
3.2587E+02,9.4395E-01
3.2586E+02,9.4344E-01
3.2585E+02,9.4281E-01
3.2583E+02,9.4158E-01
3.2581E+02,9.4027E-01
3.2579E+02,9.3893E-01
3.2578E+02,9.3756E-01
3.2576E+02,9.3620E-01
3.2574E+02,9.3487E-01
3.2572E+02,9.3359E-01
3.2571E+02,9.3240E-01
3.2569E+02,9.3132E-01
3.2568E+02,9.3084E-01
3.2567E+02,9.3037E-01
3.2565E+02,9.2957E-01
3.2563E+02,9.2893E-01
3.2562E+02,9.2847E-01
3.2560E+02,9.2820E-01
3.2558E+02,9.2813E-01
3.2556E+02,9.2824E-01
3.2555E+02,9.2855E-01
3.2553E+02,9.2905E-01
3.2551E+02,9.2971E-01
3.2550E+02,9.3011E-01
3.2549E+02,9.3052E-01
3.2547E+02,9.3147E-01
3.2546E+02,9.3254E-01
3.2544E+02,9.3371E-01
3.2542E+02,9.3495E-01
3.2540E+02,9.3624E-01
3.2538E+02,9.3756E-01
3.2537E+02,9.3891E-01
3.2535E+02,9.4025E-01
3.2533E+02,9.4158E-01
3.2532E+02,9.4229E-01
3.2531E+02,9.4289E-01
3.2530E+02,9.4415E-01
3.2528E+02,9.4537E-01
3.2526E+02,9.4653E-01
3.2524E+02,9.4761E-01
3.2522E+02,9.4859E-01
3.2521E+02,9.4947E-01
3.2519E+02,9.5023E-01
3.2517E+02,9.5083E-01
3.2515E+02,9.5125E-01
3.2514E+02,9.5140E-01
3.2514E+02,9.5148E-01
3.2512E+02,9.5148E-01
3.2510E+02,9.5124E-01
3.2508E+02,9.5072E-01
3.2506E+02,9.4992E-01
3.2505E+02,9.4882E-01
3.2503E+02,9.4742E-01
3.2501E+02,9.4573E-01
3.2499E+02,9.4375E-01
3.2498E+02,9.4153E-01
3.2497E+02,9.4012E-01
3.2496E+02,9.3909E-01
3.2494E+02,9.3647E-01
3.2492E+02,9.3372E-01
3.2490E+02,9.3091E-01
3.2489E+02,9.2809E-01
3.2487E+02,9.2532E-01
3.2485E+02,9.2266E-01
3.2483E+02,9.2018E-01
3.2482E+02,9.1791E-01
3.2480E+02,9.1594E-01
3.2479E+02,9.1504E-01
3.2461E+02,9.1228E-01
3.2443E+02,9.1939E-01
3.2425E+02,9.2628E-01
3.2408E+02,9.3040E-01
3.2390E+02,9.1008E-01
3.2372E+02,8.8231E-01
3.2355E+02,8.8497E-01
3.2337E+02,8.9109E-01
3.2319E+02,8.7913E-01
3.2302E+02,8.6697E-01
3.2284E+02,8.5472E-01
3.2267E+02,8.5469E-01
3.2249E+02,8.6574E-01
3.2232E+02,8.7095E-01
3.2214E+02,8.7085E-01
