Wavelength,PLANCK_1400
7.3910E+01,4.9494E-19
7.3883E+01,4.9603E-19
7.3855E+01,4.2394E-19
7.3828E+01,3.2024E-19
7.3801E+01,2.2220E-19
7.3774E+01,1.4702E-19
7.3746E+01,9.9033E-20
7.3719E+01,7.1904E-20
7.3692E+01,5.6721E-20
7.3665E+01,4.9117E-20
7.3638E+01,4.7024E-20
7.3611E+01,4.8783E-20
7.3584E+01,5.2380E-20
7.3556E+01,5.5503E-20
7.3529E+01,5.5705E-20
7.3502E+01,5.1801E-20
7.3475E+01,4.2673E-20
7.3448E+01,2.8204E-20
7.3421E+01,1.0510E-20
7.3394E+01,8.5302E-21
7.3368E+01,8.1637E-21
7.3341E+01,7.0141E-21
7.3314E+01,5.8550E-21
7.3287E+01,4.7519E-21
7.3260E+01,3.6953E-21
7.3233E+01,2.7355E-21
7.3206E+01,1.8826E-21
7.3180E+01,1.1701E-21
7.3153E+01,5.8916E-22
7.3126E+01,9.0599E-21
7.3099E+01,1.3031E-20
7.3073E+01,1.4867E-20
7.3046E+01,1.6908E-20
7.3019E+01,1.9711E-20
7.2993E+01,2.2935E-20
7.2966E+01,2.6504E-20
7.2939E+01,3.2860E-20
7.2913E+01,4.6914E-20
7.2886E+01,7.6843E-20
7.2860E+01,1.3625E-19
7.2833E+01,2.4800E-19
7.2807E+01,4.4556E-19
7.2780E+01,7.6219E-19
7.2754E+01,1.1921E-18
7.2727E+01,1.6546E-18
7.2701E+01,2.0032E-18
7.2674E+01,2.0456E-18
7.2648E+01,1.7327E-18
7.2622E+01,1.2380E-18
7.2595E+01,7.6784E-19
7.2569E+01,4.2587E-19
7.2543E+01,2.2543E-19
7.2516E+01,1.2346E-19
7.2490E+01,7.3074E-20
7.2464E+01,4.8389E-20
7.2438E+01,3.7756E-20
7.2411E+01,3.5502E-20
7.2385E+01,3.9720E-20
7.2359E+01,4.8921E-20
7.2333E+01,6.0508E-20
7.2307E+01,7.1000E-20
7.2280E+01,7.3647E-20
7.2254E+01,6.2391E-20
7.2228E+01,3.7627E-20
7.2202E+01,5.5457E-21
7.2176E+01,8.3329E-21
7.2150E+01,1.1191E-20
7.2124E+01,1.4043E-20
7.2098E+01,1.6601E-20
7.2072E+01,1.9564E-20
7.2046E+01,6.0442E-20
7.2020E+01,9.9216E-20
7.1994E+01,1.2977E-19
7.1968E+01,1.5167E-19
7.1942E+01,1.6671E-19
7.1917E+01,1.7585E-19
7.1891E+01,1.8193E-19
7.1865E+01,1.8644E-19
7.1839E+01,1.8877E-19
7.1813E+01,1.8798E-19
7.1788E+01,1.8186E-19
7.1762E+01,1.6892E-19
7.1736E+01,1.4963E-19
7.1710E+01,1.2209E-19
7.1685E+01,8.5680E-20
7.1659E+01,3.8850E-20
7.1633E+01,2.1075E-20
7.1608E+01,3.8080E-20
7.1582E+01,3.7704E-20
7.1556E+01,3.6762E-20
7.1531E+01,3.5112E-20
7.1505E+01,3.2490E-20
7.1480E+01,2.9127E-20
7.1454E+01,2.5343E-20
7.1429E+01,2.1748E-20
7.1403E+01,1.8588E-20
7.1378E+01,1.5980E-20
7.1352E+01,1.3860E-20
7.1327E+01,1.1909E-20
7.1301E+01,9.8345E-21
7.1276E+01,7.4128E-21
7.1250E+01,4.6159E-21
7.1225E+01,8.0516E-20
7.1200E+01,1.5262E-19
7.1174E+01,2.0866E-19
7.1149E+01,2.4024E-19
7.1124E+01,2.4830E-19
7.1098E+01,2.3276E-19
7.1073E+01,1.9842E-19
7.1048E+01,1.4805E-19
7.1023E+01,8.6492E-20
7.0998E+01,1.8754E-20
7.0972E+01,1.9529E-20
7.0947E+01,2.0260E-20
7.0922E+01,2.0728E-20
7.0897E+01,2.0870E-20
7.0872E+01,2.0497E-20
7.0847E+01,1.9434E-20
7.0822E+01,1.7892E-20
7.0796E+01,1.6134E-20
7.0771E+01,1.4497E-20
7.0746E+01,1.3150E-20
7.0721E+01,1.2251E-20
7.0696E+01,1.1754E-20
7.0671E+01,1.1404E-20
7.0646E+01,1.1014E-20
7.0621E+01,1.0522E-20
7.0597E+01,9.7410E-21
7.0572E+01,8.7229E-21
7.0547E+01,7.6817E-21
7.0522E+01,6.7055E-21
7.0497E+01,3.8954E-20
7.0472E+01,6.6091E-20
7.0447E+01,8.8847E-20
7.0423E+01,1.1052E-19
7.0398E+01,1.3244E-19
7.0373E+01,1.5654E-19
7.0348E+01,1.8599E-19
7.0323E+01,2.2254E-19
7.0299E+01,2.6082E-19
7.0274E+01,2.9193E-19
7.0249E+01,3.0806E-19
7.0225E+01,2.9552E-19
7.0200E+01,2.5600E-19
7.0175E+01,2.0114E-19
7.0151E+01,1.4673E-19
7.0126E+01,1.0002E-19
7.0102E+01,6.4389E-20
7.0077E+01,4.0193E-20
7.0053E+01,2.4321E-20
7.0028E+01,1.4899E-20
7.0004E+01,1.0085E-20
6.9979E+01,8.9110E-21
6.9955E+01,1.0519E-20
6.9930E+01,1.4338E-20
6.9906E+01,1.9561E-20
6.9881E+01,2.5556E-20
6.9857E+01,3.0421E-20
6.9832E+01,3.3098E-20
6.9808E+01,3.3021E-20
6.9784E+01,3.0530E-20
6.9759E+01,2.6472E-20
6.9735E+01,2.1576E-20
6.9711E+01,1.6122E-20
6.9686E+01,1.1396E-20
6.9662E+01,7.6280E-21
6.9638E+01,4.9823E-21
6.9614E+01,3.5211E-21
6.9589E+01,3.2520E-21
6.9565E+01,3.8801E-21
6.9541E+01,5.1869E-21
6.9517E+01,6.7932E-21
6.9493E+01,8.1053E-21
6.9469E+01,8.5597E-21
6.9444E+01,7.9408E-21
6.9420E+01,6.3500E-21
6.9396E+01,4.1966E-21
6.9372E+01,2.0230E-21
6.9348E+01,4.7209E-22
6.9324E+01,1.2403E-24
6.9300E+01,2.2134E-23
6.9276E+01,3.3226E-23
6.9252E+01,4.2527E-23
6.9228E+01,5.0933E-23
6.9204E+01,5.9045E-23
6.9180E+01,4.6336E-22
6.9156E+01,8.8016E-22
6.9132E+01,1.2667E-21
6.9109E+01,3.9091E-22
6.9085E+01,1.8687E-21
6.9061E+01,4.7660E-21
6.9037E+01,7.9815E-21
6.9013E+01,1.1163E-20
6.8989E+01,1.3894E-20
6.8966E+01,1.5903E-20
6.8942E+01,1.6592E-20
6.8918E+01,1.6150E-20
6.8894E+01,1.4152E-20
6.8871E+01,1.1159E-20
6.8847E+01,8.0411E-21
6.8823E+01,5.5366E-21
6.8799E+01,3.9249E-21
6.8776E+01,3.1767E-21
6.8752E+01,3.1090E-21
6.8729E+01,3.4996E-21
6.8705E+01,4.2271E-21
6.8681E+01,5.4330E-21
6.8658E+01,7.5359E-21
6.8634E+01,1.1039E-20
6.8611E+01,1.5930E-20
6.8587E+01,2.1613E-20
6.8564E+01,2.6785E-20
6.8540E+01,3.0510E-20
6.8517E+01,3.1576E-20
6.8493E+01,3.0117E-20
6.8470E+01,2.7264E-20
6.8446E+01,2.4601E-20
6.8423E+01,2.2832E-20
6.8399E+01,2.2352E-20
6.8376E+01,2.3391E-20
6.8353E+01,2.5365E-20
6.8329E+01,2.7789E-20
6.8306E+01,2.9801E-20
6.8283E+01,3.0654E-20
6.8259E+01,2.9826E-20
6.8236E+01,2.7660E-20
6.8213E+01,2.4158E-20
6.8190E+01,2.0496E-20
6.8166E+01,1.6835E-20
6.8143E+01,1.3418E-20
6.8120E+01,1.0442E-20
6.8097E+01,7.8159E-21
6.8074E+01,5.4768E-21
6.8050E+01,3.4121E-21
6.8027E+01,1.6028E-21
6.8004E+01,1.3320E-22
6.7981E+01,1.9976E-22
6.7958E+01,2.6479E-22
6.7935E+01,3.3099E-22
6.7912E+01,4.1063E-22
6.7889E+01,5.0958E-22
6.7866E+01,6.3375E-22
6.7843E+01,8.0814E-22
6.7820E+01,1.0502E-21
6.7797E+01,4.7329E-21
6.7774E+01,1.0175E-20
6.7751E+01,1.7060E-20
6.7728E+01,2.4522E-20
6.7705E+01,3.0804E-20
6.7682E+01,3.5022E-20
6.7659E+01,3.6839E-20
6.7636E+01,3.7022E-20
6.7613E+01,3.6328E-20
6.7590E+01,3.5856E-20
6.7568E+01,3.6010E-20
6.7545E+01,3.6644E-20
6.7522E+01,3.7669E-20
6.7499E+01,3.8805E-20
6.7476E+01,4.0092E-20
6.7454E+01,4.0516E-20
6.7431E+01,4.0422E-20
6.7408E+01,3.9888E-20
6.7385E+01,3.8194E-20
6.7363E+01,3.6015E-20
6.7340E+01,3.3024E-20
6.7317E+01,2.9804E-20
6.7295E+01,2.6270E-20
6.7272E+01,2.3102E-20
6.7249E+01,2.0998E-20
6.7227E+01,2.0222E-20
6.7204E+01,2.0705E-20
6.7182E+01,2.1977E-20
6.7159E+01,2.3963E-20
6.7137E+01,2.5607E-20
6.7114E+01,2.6784E-20
6.7092E+01,2.7263E-20
6.7069E+01,2.7741E-20
6.7047E+01,2.7980E-20
6.7024E+01,2.8757E-20
6.7002E+01,3.0562E-20
6.6979E+01,3.3234E-20
6.6957E+01,3.6983E-20
6.6934E+01,4.1762E-20
6.6912E+01,4.7285E-20
6.6890E+01,5.3252E-20
6.6867E+01,5.8611E-20
6.6845E+01,6.2232E-20
6.6823E+01,6.3183E-20
6.6800E+01,5.9456E-20
6.6778E+01,5.1859E-20
6.6756E+01,4.2362E-20
6.6733E+01,3.3361E-20
6.6711E+01,2.6044E-20
6.6689E+01,2.1571E-20
6.6667E+01,1.9812E-20
6.6644E+01,1.9945E-20
6.6622E+01,2.1335E-20
6.6600E+01,2.3678E-20
6.6578E+01,2.6382E-20
6.6556E+01,2.9918E-20
6.6534E+01,3.4156E-20
6.6511E+01,3.8470E-20
6.6489E+01,4.2576E-20
6.6467E+01,4.5540E-20
6.6445E+01,4.7625E-20
6.6423E+01,4.8305E-20
6.6401E+01,4.7824E-20
6.6379E+01,4.7496E-20
6.6357E+01,4.7008E-20
6.6335E+01,4.6771E-20
6.6313E+01,4.7254E-20
6.6291E+01,4.7872E-20
6.6269E+01,4.8626E-20
6.6247E+01,4.9659E-20
6.6225E+01,5.0403E-20
6.6203E+01,5.1292E-20
6.6181E+01,5.1455E-20
6.6159E+01,5.1164E-20
6.6138E+01,5.0019E-20
6.6116E+01,4.7911E-20
6.6094E+01,4.5101E-20
6.6072E+01,4.1350E-20
6.6050E+01,3.7357E-20
6.6028E+01,3.3308E-20
6.6007E+01,2.9132E-20
6.5985E+01,2.5747E-20
6.5963E+01,2.3049E-20
6.5941E+01,2.1731E-20
6.5920E+01,2.1508E-20
6.5898E+01,2.2442E-20
6.5876E+01,2.4092E-20
6.5854E+01,2.5634E-20
6.5833E+01,2.6897E-20
6.5811E+01,2.8190E-20
6.5789E+01,2.9799E-20
6.5768E+01,3.2182E-20
6.5746E+01,3.4176E-20
6.5725E+01,3.5489E-20
6.5703E+01,3.5400E-20
6.5681E+01,3.4677E-20
6.5660E+01,3.2920E-20
6.5638E+01,3.0737E-20
6.5617E+01,2.7948E-20
6.5595E+01,2.4582E-20
6.5574E+01,2.0906E-20
6.5552E+01,1.7326E-20
6.5531E+01,1.4509E-20
6.5509E+01,1.2905E-20
6.5488E+01,1.2744E-20
6.5466E+01,1.4371E-20
6.5445E+01,1.7819E-20
6.5424E+01,2.2868E-20
6.5402E+01,2.8756E-20
6.5381E+01,3.5409E-20
6.5359E+01,4.1863E-20
6.5338E+01,4.7736E-20
6.5317E+01,5.2170E-20
6.5295E+01,5.5524E-20
6.5274E+01,5.7353E-20
6.5253E+01,5.7848E-20
6.5232E+01,5.6273E-20
6.5210E+01,5.3618E-20
6.5189E+01,5.0679E-20
6.5168E+01,4.7224E-20
6.5147E+01,4.4309E-20
6.5125E+01,4.2065E-20
6.5104E+01,3.9853E-20
6.5083E+01,3.8173E-20
6.5062E+01,3.6870E-20
6.5041E+01,3.6349E-20
6.5020E+01,3.6159E-20
6.4998E+01,3.6184E-20
6.4977E+01,3.6610E-20
6.4956E+01,3.7157E-20
6.4935E+01,3.7665E-20
6.4914E+01,3.8277E-20
6.4893E+01,3.8429E-20
6.4872E+01,3.7570E-20
6.4851E+01,3.5547E-20
6.4830E+01,3.2560E-20
6.4809E+01,2.8707E-20
6.4788E+01,2.4822E-20
6.4767E+01,2.1214E-20
6.4746E+01,1.7899E-20
6.4725E+01,1.5238E-20
6.4704E+01,1.3195E-20
6.4683E+01,1.1761E-20
6.4662E+01,1.0941E-20
6.4641E+01,1.0816E-20
6.4620E+01,1.1628E-20
6.4599E+01,1.3172E-20
6.4579E+01,1.5800E-20
6.4558E+01,1.9306E-20
6.4537E+01,2.3654E-20
6.4516E+01,2.8526E-20
6.4495E+01,3.3003E-20
6.4475E+01,3.6919E-20
6.4454E+01,3.9855E-20
6.4433E+01,4.1915E-20
6.4412E+01,4.2637E-20
6.4391E+01,4.2524E-20
6.4371E+01,4.1785E-20
6.4350E+01,4.0438E-20
6.4329E+01,3.8940E-20
6.4309E+01,3.7997E-20
6.4288E+01,3.7558E-20
6.4267E+01,3.8098E-20
6.4247E+01,3.9128E-20
6.4226E+01,4.0647E-20
6.4205E+01,4.1799E-20
6.4185E+01,4.2165E-20
6.4164E+01,4.0724E-20
6.4144E+01,3.7601E-20
6.4123E+01,3.3164E-20
6.4103E+01,2.7834E-20
6.4082E+01,2.2630E-20
6.4062E+01,1.7822E-20
6.4041E+01,1.3888E-20
6.4020E+01,1.1163E-20
6.4000E+01,9.8706E-21
6.3980E+01,9.9027E-21
6.3959E+01,1.0387E-20
6.3939E+01,1.0589E-20
6.3918E+01,1.0201E-20
6.3898E+01,9.2898E-21
6.3877E+01,8.0114E-21
6.3857E+01,6.6466E-21
6.3837E+01,5.4057E-21
6.3816E+01,4.6409E-21
6.3796E+01,5.0780E-21
6.3776E+01,7.6828E-21
6.3755E+01,1.2855E-20
6.3735E+01,2.0308E-20
6.3715E+01,2.9269E-20
6.3694E+01,3.8914E-20
6.3674E+01,4.7637E-20
6.3654E+01,5.4215E-20
6.3633E+01,5.8048E-20
6.3613E+01,5.8331E-20
6.3593E+01,5.4484E-20
6.3573E+01,4.7048E-20
6.3553E+01,3.7723E-20
6.3532E+01,2.7574E-20
6.3512E+01,1.8146E-20
6.3492E+01,1.0434E-20
6.3472E+01,4.6427E-21
6.3452E+01,7.2752E-22
6.3432E+01,1.2757E-21
6.3412E+01,1.9151E-21
6.3391E+01,7.7465E-22
6.3371E+01,3.8616E-21
6.3351E+01,1.2551E-20
6.3331E+01,2.5237E-20
6.3311E+01,4.0303E-20
6.3291E+01,5.4463E-20
6.3271E+01,6.2997E-20
6.3251E+01,6.3989E-20
6.3231E+01,5.9595E-20
6.3211E+01,5.2405E-20
6.3191E+01,4.5277E-20
6.3171E+01,4.0083E-20
6.3151E+01,3.6685E-20
6.3131E+01,3.5106E-20
6.3111E+01,3.4474E-20
6.3091E+01,3.5179E-20
6.3072E+01,3.7299E-20
6.3052E+01,4.0794E-20
6.3032E+01,4.5994E-20
6.3012E+01,5.2606E-20
6.2992E+01,6.0331E-20
6.2972E+01,6.9870E-20
6.2952E+01,7.9685E-20
6.2933E+01,9.0033E-20
6.2913E+01,9.8391E-20
6.2893E+01,1.0535E-19
6.2873E+01,1.0977E-19
6.2854E+01,1.1191E-19
6.2834E+01,1.1068E-19
6.2814E+01,1.0750E-19
6.2794E+01,1.0001E-19
6.2775E+01,8.8206E-20
6.2755E+01,7.3826E-20
6.2735E+01,5.9247E-20
6.2716E+01,4.8288E-20
6.2696E+01,4.5378E-20
6.2676E+01,5.8482E-20
6.2657E+01,9.3198E-20
6.2637E+01,1.4725E-19
6.2617E+01,2.1116E-19
6.2598E+01,2.6364E-19
6.2578E+01,2.7816E-19
6.2559E+01,2.4740E-19
6.2539E+01,1.9005E-19
6.2520E+01,1.2535E-19
6.2500E+01,7.0969E-20
6.2480E+01,3.2017E-20
6.2461E+01,9.2693E-21
6.2441E+01,1.4458E-21
6.2422E+01,3.0433E-21
6.2402E+01,1.8328E-21
6.2383E+01,1.2316E-21
6.2364E+01,9.5734E-22
6.2344E+01,8.3928E-22
6.2325E+01,7.8218E-22
6.2305E+01,7.3116E-22
6.2286E+01,6.3152E-22
6.2266E+01,2.7787E-21
6.2247E+01,5.0602E-21
6.2228E+01,7.3566E-21
6.2208E+01,9.6916E-21
6.2189E+01,1.1865E-20
6.2170E+01,1.3995E-20
6.2150E+01,1.6072E-20
6.2131E+01,1.7991E-20
6.2112E+01,2.0103E-20
6.2093E+01,2.2571E-20
6.2073E+01,2.5257E-20
6.2054E+01,2.7846E-20
6.2035E+01,3.0393E-20
6.2016E+01,3.3735E-20
6.1996E+01,3.8385E-20
6.1977E+01,4.4853E-20
6.1958E+01,5.1892E-20
6.1939E+01,5.8688E-20
6.1920E+01,6.4585E-20
6.1900E+01,6.8433E-20
6.1881E+01,7.0592E-20
6.1862E+01,6.9802E-20
6.1843E+01,6.5751E-20
6.1824E+01,5.8991E-20
6.1805E+01,4.9311E-20
6.1786E+01,3.8430E-20
6.1767E+01,2.9120E-20
6.1747E+01,2.2221E-20
6.1728E+01,1.8234E-20
6.1709E+01,1.6984E-20
6.1690E+01,1.8070E-20
6.1671E+01,2.1137E-20
6.1652E+01,2.6073E-20
6.1633E+01,3.3528E-20
6.1614E+01,4.3615E-20
6.1595E+01,5.7168E-20
6.1576E+01,7.1034E-20
6.1557E+01,8.1122E-20
6.1538E+01,7.7860E-20
6.1520E+01,5.6622E-20
6.1501E+01,1.7507E-20
6.1482E+01,1.4945E-20
6.1463E+01,1.1833E-20
6.1444E+01,8.7721E-21
6.1425E+01,6.1837E-21
6.1406E+01,4.2346E-21
6.1387E+01,2.9400E-21
6.1369E+01,2.1752E-21
6.1350E+01,1.8200E-21
6.1331E+01,1.7860E-21
6.1312E+01,2.0319E-21
6.1293E+01,2.5127E-21
6.1275E+01,3.1253E-21
6.1256E+01,3.7678E-21
6.1237E+01,4.2817E-21
6.1218E+01,4.4680E-21
6.1200E+01,4.3173E-21
6.1181E+01,3.8914E-21
6.1162E+01,3.2858E-21
6.1143E+01,2.6091E-21
6.1125E+01,1.9058E-21
6.1106E+01,1.2692E-21
6.1087E+01,7.5219E-22
6.1069E+01,3.7080E-22
6.1050E+01,3.1822E-21
6.1031E+01,2.8918E-21
6.1013E+01,1.8307E-21
6.0994E+01,9.3880E-22
6.0976E+01,3.8667E-22
6.0957E+01,4.8804E-22
6.0938E+01,1.8110E-21
6.0920E+01,3.6055E-21
6.0901E+01,3.3910E-21
6.0883E+01,1.4267E-21
6.0864E+01,4.0931E-21
6.0846E+01,2.9126E-21
6.0827E+01,1.3521E-21
6.0809E+01,9.0384E-23
6.0790E+01,2.0145E-22
6.0772E+01,2.6686E-22
6.0753E+01,4.4294E-22
6.0735E+01,8.4854E-22
6.0716E+01,1.5507E-21
6.0698E+01,2.5975E-21
6.0680E+01,3.9809E-21
6.0661E+01,5.6324E-21
6.0643E+01,7.3583E-21
6.0624E+01,2.2278E-21
6.0606E+01,9.5214E-21
6.0588E+01,5.0178E-19
6.0569E+01,1.1555E-18
6.0551E+01,1.4860E-18
6.0533E+01,1.3981E-18
6.0514E+01,1.0733E-18
6.0496E+01,7.1991E-19
6.0478E+01,4.5041E-19
6.0459E+01,2.7504E-19
6.0441E+01,1.6335E-19
6.0423E+01,9.2201E-20
6.0405E+01,4.7318E-20
6.0386E+01,1.8771E-20
6.0368E+01,5.0049E-22
6.0350E+01,5.1633E-22
6.0332E+01,5.3973E-22
6.0314E+01,5.5996E-22
6.0295E+01,5.6619E-22
6.0277E+01,5.4945E-22
6.0259E+01,5.1211E-22
6.0241E+01,4.6108E-22
6.0223E+01,4.1235E-22
6.0205E+01,3.8022E-22
6.0187E+01,3.7205E-22
6.0168E+01,3.8468E-22
6.0150E+01,1.1665E-20
6.0132E+01,2.2218E-20
6.0114E+01,3.0275E-20
6.0096E+01,3.4366E-20
6.0078E+01,3.4204E-20
6.0060E+01,3.0728E-20
6.0042E+01,2.5012E-20
6.0024E+01,1.8487E-20
6.0006E+01,1.2723E-20
5.9988E+01,8.5550E-21
5.9970E+01,6.2945E-21
5.9952E+01,5.9999E-21
5.9934E+01,7.7207E-21
5.9916E+01,1.1248E-20
5.9898E+01,1.5900E-20
5.9880E+01,2.0393E-20
5.9862E+01,2.3157E-20
5.9844E+01,2.1906E-20
5.9827E+01,1.6006E-20
5.9809E+01,8.1410E-21
5.9791E+01,1.7194E-21
5.9773E+01,9.5851E-22
5.9755E+01,4.7293E-22
5.9737E+01,2.7629E-22
5.9719E+01,2.2115E-22
5.9701E+01,1.7075E-22
5.9684E+01,7.4098E-23
5.9666E+01,7.3502E-24
5.9648E+01,7.5609E-23
5.9630E+01,4.4762E-22
5.9613E+01,1.1586E-21
5.9595E+01,2.1445E-21
5.9577E+01,3.1835E-21
5.9559E+01,3.9788E-21
5.9542E+01,4.3715E-21
5.9524E+01,4.3698E-21
5.9506E+01,4.0496E-21
5.9488E+01,1.3399E-20
5.9471E+01,2.0727E-20
5.9453E+01,2.5159E-20
5.9435E+01,2.6984E-20
5.9418E+01,2.6104E-20
5.9400E+01,2.3842E-20
5.9382E+01,2.0594E-20
5.9365E+01,1.7564E-20
5.9347E+01,1.4983E-20
5.9330E+01,1.3378E-20
5.9312E+01,1.2934E-20
5.9294E+01,1.3637E-20
5.9277E+01,1.4977E-20
5.9259E+01,1.6316E-20
5.9242E+01,1.7360E-20
5.9224E+01,1.7592E-20
5.9207E+01,1.6550E-20
5.9189E+01,1.3414E-20
5.9172E+01,7.8724E-21
5.9154E+01,1.9556E-22
5.9137E+01,4.7178E-22
5.9119E+01,6.7879E-22
5.9102E+01,7.6479E-22
5.9084E+01,7.4737E-22
5.9067E+01,6.6914E-22
5.9049E+01,5.9033E-22
5.9032E+01,5.6489E-22
5.9014E+01,6.1014E-22
5.8997E+01,7.2677E-22
5.8980E+01,5.2859E-21
5.8962E+01,1.1558E-20
5.8945E+01,1.9019E-20
5.8928E+01,2.6718E-20
5.8910E+01,3.2745E-20
5.8893E+01,3.4935E-20
5.8875E+01,3.2325E-20
5.8858E+01,2.5216E-20
5.8841E+01,1.6881E-20
5.8824E+01,1.0089E-20
5.8806E+01,5.5554E-21
5.8789E+01,2.9085E-21
5.8772E+01,1.4730E-21
5.8754E+01,5.9431E-22
5.8737E+01,5.7545E-23
5.8720E+01,4.5882E-23
5.8703E+01,9.4652E-22
5.8685E+01,2.9656E-21
5.8668E+01,5.4869E-21
5.8651E+01,7.3502E-21
5.8634E+01,7.5898E-21
5.8617E+01,5.9033E-21
5.8599E+01,3.1105E-21
5.8582E+01,1.9617E-22
5.8565E+01,3.4096E-22
5.8548E+01,4.7918E-22
5.8531E+01,6.2291E-22
5.8514E+01,8.0666E-22
5.8497E+01,1.0394E-21
5.8480E+01,1.2982E-21
5.8462E+01,1.1839E-21
5.8445E+01,1.8001E-21
5.8428E+01,5.3431E-21
5.8411E+01,9.2077E-21
5.8394E+01,1.3292E-20
5.8377E+01,1.7491E-20
5.8360E+01,2.1567E-20
5.8343E+01,2.5166E-20
5.8326E+01,2.7906E-20
5.8309E+01,2.8945E-20
5.8292E+01,2.8018E-20
5.8275E+01,2.5254E-20
5.8258E+01,2.1078E-20
5.8241E+01,1.6511E-20
5.8224E+01,1.2006E-20
5.8207E+01,8.0318E-21
5.8190E+01,4.8411E-21
5.8173E+01,2.3910E-21
5.8156E+01,6.6697E-22
5.8140E+01,4.7058E-22
5.8123E+01,7.2712E-22
5.8106E+01,7.5802E-22
5.8089E+01,8.1432E-22
5.8072E+01,9.1139E-22
5.8055E+01,1.0117E-21
5.8038E+01,5.7606E-22
5.8021E+01,1.1065E-21
5.8005E+01,3.1658E-21
5.7988E+01,4.7364E-21
5.7971E+01,5.0914E-21
5.7954E+01,4.2318E-21
5.7937E+01,2.5413E-21
5.7921E+01,4.6875E-22
5.7904E+01,7.7861E-22
5.7887E+01,1.1647E-21
5.7870E+01,1.6225E-21
5.7854E+01,2.1033E-21
5.7837E+01,2.1692E-21
5.7820E+01,3.0506E-21
5.7803E+01,9.7355E-21
5.7787E+01,1.6661E-20
5.7770E+01,2.2262E-20
5.7753E+01,2.5745E-20
5.7737E+01,2.6943E-20
5.7720E+01,2.6735E-20
5.7703E+01,2.5373E-20
5.7687E+01,2.3399E-20
5.7670E+01,2.0709E-20
5.7654E+01,1.7524E-20
5.7637E+01,1.4342E-20
5.7620E+01,1.1648E-20
5.7604E+01,1.0153E-20
5.7587E+01,1.0466E-20
5.7571E+01,1.3071E-20
5.7554E+01,1.7355E-20
5.7537E+01,2.3051E-20
5.7521E+01,2.9117E-20
5.7504E+01,3.4961E-20
5.7488E+01,3.9377E-20
5.7471E+01,4.1930E-20
5.7455E+01,4.2741E-20
5.7438E+01,4.1784E-20
5.7422E+01,3.9161E-20
5.7405E+01,3.5749E-20
5.7389E+01,3.1895E-20
5.7372E+01,2.8142E-20
5.7356E+01,2.4706E-20
5.7339E+01,2.1523E-20
5.7323E+01,1.7887E-20
5.7307E+01,1.3250E-20
5.7290E+01,7.3136E-21
5.7274E+01,7.1219E-22
5.7257E+01,1.7372E-21
5.7241E+01,2.8842E-21
5.7225E+01,4.0156E-21
5.7208E+01,4.9904E-21
5.7192E+01,2.0609E-20
5.7176E+01,3.9911E-20
5.7159E+01,5.7975E-20
5.7143E+01,6.7804E-20
5.7127E+01,6.7956E-20
5.7110E+01,6.2018E-20
5.7094E+01,5.3178E-20
5.7078E+01,4.2123E-20
5.7061E+01,2.7523E-20
5.7045E+01,9.9060E-21
5.7029E+01,7.1005E-21
5.7013E+01,7.5943E-21
5.6996E+01,6.1041E-21
5.6980E+01,4.7015E-21
5.6964E+01,3.4475E-21
5.6948E+01,2.4064E-21
5.6931E+01,1.4921E-21
5.6915E+01,6.3535E-22
5.6899E+01,1.6552E-22
5.6883E+01,5.3872E-22
5.6867E+01,1.5486E-21
5.6850E+01,2.4454E-21
5.6834E+01,3.2509E-21
5.6818E+01,3.8484E-21
5.6802E+01,4.1717E-21
5.6786E+01,4.1522E-21
5.6770E+01,3.9498E-21
5.6754E+01,1.5653E-20
5.6738E+01,2.7312E-20
5.6721E+01,3.5854E-20
5.6705E+01,3.9486E-20
5.6689E+01,3.7919E-20
5.6673E+01,3.2572E-20
5.6657E+01,2.5292E-20
5.6641E+01,1.7746E-20
5.6625E+01,1.1435E-20
5.6609E+01,7.1868E-21
5.6593E+01,4.9026E-21
5.6577E+01,3.8849E-21
5.6561E+01,3.4426E-21
5.6545E+01,3.1656E-21
5.6529E+01,2.9561E-21
5.6513E+01,2.7125E-21
5.6497E+01,2.4542E-21
5.6481E+01,2.1984E-21
5.6465E+01,1.9618E-21
5.6449E+01,1.7574E-21
5.6433E+01,1.5960E-21
5.6417E+01,1.5017E-21
5.6402E+01,1.4907E-21
5.6386E+01,1.5892E-21
5.6370E+01,1.8305E-21
5.6354E+01,2.2449E-21
5.6338E+01,2.8578E-21
5.6322E+01,3.5558E-21
5.6306E+01,4.3034E-21
5.6290E+01,4.9611E-21
5.6275E+01,5.3656E-21
5.6259E+01,5.3654E-21
5.6243E+01,4.8613E-21
5.6227E+01,3.9376E-21
5.6211E+01,2.7978E-21
5.6196E+01,1.6838E-21
5.6180E+01,7.7848E-22
5.6164E+01,1.1498E-22
5.6148E+01,1.5260E-22
5.6132E+01,2.1716E-22
5.6117E+01,3.4781E-22
5.6101E+01,5.8844E-22
5.6085E+01,9.8928E-22
5.6070E+01,1.5653E-21
5.6054E+01,2.2827E-21
5.6038E+01,3.0338E-21
5.6022E+01,3.6575E-21
5.6007E+01,4.0309E-21
5.5991E+01,4.0899E-21
5.5975E+01,3.8533E-21
5.5960E+01,3.4180E-21
5.5944E+01,2.9135E-21
5.5928E+01,2.4607E-21
5.5913E+01,2.1089E-21
5.5897E+01,1.8850E-21
5.5882E+01,9.6034E-22
